month_07,month_08,month_09,Temperature,RH,Rain,DC,FWI,log_skewed_FWI,log_skewed_DC,Classes_not fire
0,1,0,1.3600928293483243,-0.6873046165618281,-0.38154131287000675,1.1587137729777528,0.9971579620370127,-0.00284608422111009,0.14731057352808305,0
0,0,1,-1.1007590670684375,1.6566423178705245,1.650172128588744,-0.8863802718022917,-0.9284915993413431,0.0,0.0,1
1,0,0,1.0866648408575732,-0.821244441386534,-0.38154131287000675,0.5034894673686122,1.3532712370864348,0.30252479996655235,-0.6861924858732807,0
0,0,1,-0.5539030900869348,0.25027415721111296,-0.28919070189460894,-0.4760377773804058,-0.8361659354396411,0.0,0.0,1
0,0,0,-1.3741870555591889,-0.28548514208771053,-0.38154131287000675,-0.22894982375002298,0.7729384925614509,-0.25755580333875855,0.0,0
0,0,1,-0.007047113105432196,-0.754274528974181,-0.38154131287000675,0.044611839197901106,0.3640676952824849,-1.0104154525860156,-3.1097560023147595,0
0,1,0,0.8132368523668217,0.5181538068605247,-0.012138868968415694,2.9170093001511024,-0.3745376159311311,0.0,1.0705588791393645,1
0,1,0,0.8132368523668217,-1.6248833903347693,-0.38154131287000675,2.195600721248109,2.6194517705954903,0.9629650480133,0.7864556861905868,0
0,1,0,0.5398088638760704,0.04936441997405415,0.9575425462732606,-0.8466697078259802,-0.8493553159970272,0.0,0.0,1
0,0,0,0.8132368523668217,-0.5533647917371223,-0.3353660073823079,-0.4826562047097911,-0.5196208020623772,0.0,0.0,0
0,0,1,-1.1007590670684375,0.3172440696234659,-0.38154131287000675,-0.703270449022633,-0.8229765548822552,0.0,0.0,1
0,0,0,-0.5539030900869348,0.7190635440975834,1.4654709066379483,-0.8907925566885487,-0.9021128382265711,0.0,0.0,1
1,0,0,-0.2804751015961835,0.18330424479876,-0.38154131287000675,0.8939766798023424,0.0343331813478348,-3.3716430061925022,-0.11207558938112767,0
0,0,1,-1.9210430325406915,1.5896724054581717,1.7425227395641416,-0.8974109840179338,-0.9284915993413431,0.0,0.0,1
0,1,0,0.8132368523668217,0.04936441997405415,-0.38154131287000675,0.8145555518497192,0.4168252175120287,-0.8750882877051773,-0.20511264964428935,0
0,0,0,0.5398088638760704,0.5181538068605247,-0.38154131287000675,-0.49809920181169,-0.044803101996481146,0.0,0.0,0
1,0,0,0.2663808753853191,0.9199732813346423,-0.38154131287000675,1.5359641307527123,0.5619084036432749,-0.5764164252127404,0.4291582820782732,0
1,0,0,-0.5539030900869348,1.187852930984054,-0.19684009091921123,-0.687827451920734,-0.8625446965544131,0.0,0.0,1
0,0,1,-1.6476150440499402,1.187852930984054,0.4496141859085731,-0.892998699131677,-0.9153022187839571,0.0,0.0,1
0,0,1,-0.2804751015961835,-0.017605492438298787,-0.38154131287000675,-0.6723844548188351,-0.5064314215049911,0.0,0.0,0
0,1,0,2.1803767948205786,-2.0936727772212396,-0.38154131287000675,-0.04142771608410736,1.9204146010540328,0.6525411007774009,0.0,0
0,0,0,-0.007047113105432196,-0.15154531726300466,-0.28919070189460894,-0.6745905972619636,-0.8097871743248691,0.0,0.0,1
0,0,0,-0.5539030900869348,-0.6873046165618281,0.5419647968839708,-0.8907925566885487,-0.8097871743248691,0.0,0.0,1
1,0,0,0.2663808753853191,-0.3524550545000634,-0.38154131287000675,-0.23336210863627974,0.2585526508233968,-1.3526559275396053,0.0,0
0,1,0,-0.5539030900869348,-0.21851522967535758,-0.38154131287000675,2.647859922089435,1.6302482287915405,0.4887322908262633,0.97375173716248,0
0,0,1,-2.194471021031443,0.11633433238640709,-0.28919070189460894,-0.6988581641363761,-0.8625446965544131,0.0,0.0,1
0,0,0,-0.2804751015961835,0.18330424479876,-0.38154131287000675,0.13506367936616615,-0.1898862881277272,0.0,-2.002008912750075,0
0,0,0,-0.5539030900869348,1.053913106159348,-0.38154131287000675,-0.36573065522398485,-0.6383252270788511,0.0,0.0,0
1,0,0,0.2663808753853191,-0.9551842662112399,-0.38154131287000675,-0.6701783123757067,-0.08437124366863911,0.0,0.0,0
0,0,1,-1.9210430325406915,0.9199732813346423,2.9430806822443127,-0.8974109840179338,-0.9153022187839571,0.0,0.0,1
0,1,0,0.5398088638760704,-1.4909435655100634,-0.38154131287000675,2.4118026806746946,3.1734057540057026,1.154805381515207,0.8803744681697354,0
0,0,1,-1.1007590670684375,0.8530033689222893,-0.38154131287000675,-0.5267790535723594,-0.5987570854066931,0.0,0.0,0
0,1,0,1.906948806329827,-1.959732952396534,-0.38154131287000675,-0.3546999430083428,1.6434376093489267,0.4967901513382355,0.0,0
0,1,0,1.0866648408575732,-0.4863948793247693,-0.38154131287000675,2.2750218492007326,1.7621420343654006,0.5665301340071952,0.8219896564010732,0
0,0,1,0.5398088638760704,0.5851237192728777,2.6198535438304207,-0.8621127049278792,-0.8757340771117991,0.0,0.0,1
0,0,0,-1.3741870555591889,1.4557325806334658,0.1725623529823798,-0.687827451920734,-0.9021128382265711,0.0,0.0,1
0,0,0,-0.5539030900869348,1.7905821426952304,-0.10448947994381348,-0.8907925566885487,-0.9284915993413431,0.0,0.0,1
1,0,0,-0.007047113105432196,0.04936441997405415,-0.38154131287000675,-0.24659896329505027,-0.031613721439095195,0.0,0.0,0
0,1,0,0.8132368523668217,-0.9551842662112399,-0.38154131287000675,3.79946627740247,3.054701328989229,1.11668182319264,1.3348606035527102,0
1,0,0,-1.1007590670684375,0.9199732813346423,-0.38154131287000675,-0.5003053442548184,-0.8757340771117991,0.0,0.0,1
1,0,0,0.2663808753853191,0.04936441997405415,0.12638704749468097,0.18580495555811988,-0.5987570854066931,0.0,-1.6830577814934913,1
0,0,1,1.0866648408575732,-1.959732952396534,-0.3353660073823079,0.6535071535013446,1.1026730064961008,0.09773723801982427,-0.4254017995334807,0
0,1,0,0.8132368523668217,-1.0891240910359457,-0.24301539640691014,0.13285753692303787,-0.20307566868511315,0.0,-2.0184778758071658,0
0,1,0,1.3600928293483243,-0.6203347041494752,-0.38154131287000675,1.7499599477361687,1.458786281545523,0.377604775977216,0.5595929006656075,0
1,0,0,-1.1007590670684375,1.1208830185717011,-0.3353660073823079,0.6998361448070416,-0.5591889437345352,0.0,-0.3569090501865452,1
0,0,1,-0.2804751015961835,0.6520936316852306,-0.38154131287000675,-0.5069237715842038,-0.41410575760328916,0.0,0.0,0
1,0,0,0.2663808753853191,0.45118389444817175,-0.058314174456114615,-0.8577004200416223,-0.8625446965544131,0.0,0.0,1
0,0,1,-1.6476150440499402,1.254822843396407,2.296626405416528,-0.892998699131677,-0.9153022187839571,0.0,0.0,1
0,0,0,-0.007047113105432196,0.5851237192728777,-0.058314174456114615,-0.8819679869160351,-0.9021128382265711,0.0,0.0,1
0,1,0,0.8132368523668217,-1.8927630399841808,-0.28919070189460894,-0.0679014254016483,0.4563933591841868,-0.7844002115291137,0.0,0
0,0,0,0.2663808753853191,-0.5533647917371223,-0.38154131287000675,-0.3899982220983975,0.02114380079044885,-3.8564085232886236,0.0,0
0,0,0,-0.2804751015961835,0.3172440696234659,-0.3353660073823079,-0.19144540221683978,-0.6251358465214651,0.0,0.0,1
0,0,0,-1.1007590670684375,1.1208830185717011,-0.38154131287000675,-0.04142771608410736,-0.8097871743248691,0.0,0.0,1
1,0,0,0.2663808753853191,0.5181538068605247,-0.38154131287000675,0.5145201795842543,0.2321738897086249,-1.460268663462974,-0.6645205027390814,0
1,0,0,-0.2804751015961835,0.5851237192728777,-0.38154131287000675,1.1212093514445696,1.221377431512575,0.19997926407975397,0.11440788084147119,0
1,0,0,0.5398088638760704,-0.28548514208771053,-0.38154131287000675,0.28508136549889873,0.7861278731188368,-0.24063581133890338,-1.25498064648026,0
0,0,1,-0.5539030900869348,0.9869431937469952,0.4496141859085731,-0.8775557020297782,-0.8889234576691851,0.0,0.0,1
0,0,1,-0.8273310785776862,0.7860334565099364,0.12638704749468097,-0.8819679869160351,-0.8889234576691851,0.0,0.0,1
1,0,0,0.2663808753853191,1.053913106159348,-0.38154131287000675,-0.6547353152738078,-0.7042721298657811,0.0,0.0,1
0,1,0,1.0866648408575732,-0.08457540485065172,-0.24301539640691014,0.9314811013355256,-0.3745376159311311,0.0,-0.07097937756764257,0
0,0,1,-0.007047113105432196,-1.0221541786235928,-0.058314174456114615,-0.8687311322572644,-0.8097871743248691,0.0,0.0,1
0,0,1,-0.007047113105432196,-0.5533647917371223,-0.15066478543151235,-0.39220436454152596,-0.8361659354396411,0.0,0.0,1
0,0,1,-0.8273310785776862,0.7190635440975834,-0.3353660073823079,-0.7165073036814036,-0.8625446965544131,0.0,0.0,1
0,1,0,0.5398088638760704,0.11633433238640709,-0.38154131287000675,2.7162503378264167,1.8280889371523306,0.603271124557606,0.9992523769608523,0
0,0,1,0.2663808753853191,0.11633433238640709,-0.38154131287000675,1.2822577497929442,0.8784535370205386,-0.12959226174564512,0.24862239117066817,0
0,1,0,1.3600928293483243,-1.691853302747122,-0.38154131287000675,0.8520599733829023,2.540315487251175,0.9322882808965253,-0.16009836333568597,0
0,1,0,0.8132368523668217,0.04936441997405415,-0.38154131287000675,0.6358580139563174,0.6674234481023628,-0.4043305797753438,-0.4527799890620263,0
0,0,0,-0.2804751015961835,0.3172440696234659,-0.38154131287000675,-0.5731080448780563,-0.5987570854066931,0.0,0.0,0
1,0,0,0.8132368523668217,0.11633433238640709,-0.28919070189460894,-0.17159012022868406,-0.5064314215049911,0.0,0.0,1
1,0,0,0.5398088638760704,-0.08457540485065172,-0.10448947994381348,-0.5576650477761573,-0.8229765548822552,0.0,0.0,1
0,1,0,1.3600928293483243,-1.4909435655100634,-0.38154131287000675,0.16153738868370726,1.1422411481682586,0.13299225196153705,-1.8230186542360263,0
1,0,0,1.906948806329827,-1.1560940034482987,-0.10448947994381348,-0.8334328531672097,-0.3085907131442011,0.0,0.0,0
0,0,1,0.8132368523668217,-0.4194249669124164,-0.38154131287000675,1.4874289970038868,1.0762942453813287,0.0735238866059122,0.39704912419175603,0
1,0,0,-0.2804751015961835,1.3887626682211127,-0.38154131287000675,-0.33263851857705856,0.0343331813478348,-3.3716430061925022,0.0,0
0,1,0,0.8132368523668217,-0.4863948793247693,-0.38154131287000675,0.4152437696434754,0.6014765453154327,-0.5083677379844793,-0.8788895344701049,0
0,0,0,-0.5539030900869348,-1.4239736530977103,-0.38154131287000675,-0.566489617548671,0.3904464563972568,-0.9404644346035685,0.0,0
0,1,0,0.2663808753853191,-1.691853302747122,-0.38154131287000675,2.6257984976581508,3.067890709546615,1.1209902601673167,0.9653850393713732,0
1,0,0,-0.8273310785776862,1.6566423178705245,-0.38154131287000675,-0.4385333558472227,-0.5064314215049911,0.0,0.0,1
0,0,0,-0.8273310785776862,-0.3524550545000634,-0.38154131287000675,-0.8952048415748054,-0.8625446965544131,0.0,0.0,1
0,1,0,1.0866648408575732,-0.5533647917371223,-0.38154131287000675,1.3837403021768515,1.1949986703978028,0.1781450727450331,0.3247901966525386,0
0,1,0,1.0866648408575732,-0.5533647917371223,-0.38154131287000675,2.8486188844141216,2.5139367261364027,0.9218499412500494,1.0468342748631236,0
0,1,0,-0.007047113105432196,-0.15154531726300466,-0.24301539640691014,-0.025984718982208367,-0.5855677048493072,0.0,0.0,1
0,0,1,-0.8273310785776862,-1.4239736530977103,-0.3353660073823079,0.8344108338378751,-0.1898862881277272,0.0,-0.18102939139391752,0
1,0,0,0.5398088638760704,-0.21851522967535758,-0.38154131287000675,-0.021572434095951467,0.5091508814137309,-0.6750108792184979,0.0,0
1,0,0,-0.8273310785776862,0.3842139820358188,0.08021174200698204,-0.8731434171435213,-0.8757340771117991,0.0,0.0,1
0,0,1,-2.194471021031443,1.3217927558087599,-0.19684009091921123,-0.9018232689041907,-0.9284915993413431,0.0,0.0,1
0,0,0,-0.5539030900869348,1.053913106159348,-0.15066478543151235,-0.8907925566885487,-0.8757340771117991,0.0,0.0,1
0,1,0,0.8132368523668217,-0.754274528974181,-0.24301539640691014,0.5939413075368772,-0.3745376159311311,0.0,-0.5209747733618852,1
0,0,0,-0.2804751015961835,1.053913106159348,-0.24301539640691014,-0.8863802718022917,-0.9021128382265711,0.0,0.0,1
1,0,0,0.5398088638760704,-0.4194249669124164,0.9575425462732606,-0.8532881351553655,-0.8229765548822552,0.0,0.0,1
0,0,0,-0.2804751015961835,-0.4863948793247693,-0.3353660073823079,-0.7098888763520182,-0.7438402715379391,0.0,0.0,1
1,0,0,-0.007047113105432196,-0.9551842662112399,-0.38154131287000675,0.9248626740061401,2.4216110622347005,0.8844330468660365,-0.07811001302497037,0
1,0,0,-0.007047113105432196,0.3842139820358188,0.2649129639577775,-0.8599065624847508,-0.8493553159970272,0.0,0.0,1
0,0,1,-0.007047113105432196,-0.8882143537988869,-0.38154131287000675,-0.33263851857705856,0.08709070357737884,-2.4408051335711294,0.0,0
1,0,0,-0.007047113105432196,1.254822843396407,-0.38154131287000675,-0.12967341380924413,0.08709070357737884,-2.4408051335711294,0.0,0
1,0,0,-0.2804751015961835,0.3842139820358188,-0.38154131287000675,-0.11202427426421668,-0.13712876589818315,0.0,0.0,0
0,0,1,-1.6476150440499402,-0.8882143537988869,0.5419647968839708,-0.44294564073347953,-0.8757340771117991,0.0,0.0,1
1,0,0,1.6335208178390757,-1.2900338282730046,-0.15066478543151235,-0.281897242385105,-0.24264381035727114,0.0,0.0,0
0,0,1,-0.2804751015961835,-0.821244441386534,-0.10448947994381348,-0.14952869579739986,-0.5591889437345352,0.0,0.0,1
1,0,0,1.0866648408575732,-0.9551842662112399,-0.38154131287000675,1.3307928835417693,1.0894836259387148,0.0857038463210056,0.28577491764395613,0
0,0,0,-0.007047113105432196,-0.4863948793247693,-0.38154131287000675,0.8895643949160855,0.9048322981353109,-0.10000565838130901,-0.11702337998723222,0
1,0,0,1.3600928293483243,-0.4863948793247693,-0.38154131287000675,0.4196560545297323,0.9839685814796267,-0.01616131183026071,-0.8683198209874202,0
0,1,0,0.8132368523668217,0.04936441997405415,-0.24301539640691014,-0.8422574229397234,-0.8229765548822552,0.0,0.0,1
0,0,0,1.0866648408575732,-0.017605492438298787,-0.38154131287000675,-0.3017525243732607,0.3244995536103268,-1.1254711184619686,0.0,0
0,0,1,-2.7413269980129455,0.9199732813346423,3.4510090426090008,-0.908441696233576,-0.9153022187839571,0.0,0.0,1
0,0,1,-1.9210430325406915,1.053913106159348,0.2649129639577775,-0.8974109840179338,-0.9153022187839571,0.0,0.0,1
0,0,0,-1.6476150440499402,1.3217927558087599,5.667423706018546,-0.9062355537904475,-0.9153022187839571,0.0,0.0,1
0,1,0,0.8132368523668217,0.3842139820358188,-0.38154131287000675,1.8183503634731497,1.2873243342995049,0.25256590486803004,0.5979296963694817,0
0,1,0,2.1803767948205786,-1.8927630399841808,-0.38154131287000675,-0.5907571844230837,0.8520747759057667,-0.160080990856343,0.0,0
0,0,1,0.2663808753853191,-2.4285223392830044,-0.38154131287000675,0.2431646590794588,1.6170588482341548,0.4806089733985166,-1.4140164557346795,0
0,1,0,1.0866648408575732,-1.1560940034482987,-0.38154131287000675,-0.8378451380534666,-0.8097871743248691,0.0,0.0,1
0,1,0,1.906948806329827,-2.763371901344769,-0.19684009091921123,-0.1473225533542714,1.5511119454472249,0.4389720578936377,0.0,0
1,0,0,1.906948806329827,0.11633433238640709,0.1725623529823798,-0.7120950187951467,-0.8361659354396411,0.0,0.0,1
1,0,0,0.2663808753853191,0.18330424479876,-0.3353660073823079,0.30714278993018296,-0.40091637704590316,0.0,-1.1804425257477282,0
0,0,0,-1.3741870555591889,1.1208830185717011,-0.058314174456114615,-0.9018232689041907,-0.8889234576691851,0.0,0.0,1
0,0,1,-1.3741870555591889,1.6566423178705245,-0.15066478543151235,-0.8885864142454203,-0.9021128382265711,0.0,0.0,1
0,1,0,-0.5539030900869348,-0.5533647917371223,1.0498931572486585,-0.8621127049278792,-0.8229765548822552,0.0,0.0,1
0,1,0,-1.1007590670684375,1.187852930984054,7.375910009063405,-0.870937274700393,-0.8889234576691851,0.0,0.0,1
0,0,0,-1.3741870555591889,0.9869431937469952,-0.38154131287000675,-0.7495994403283299,-0.8625446965544131,0.0,0.0,1
0,0,1,-0.5539030900869348,0.9869431937469952,0.08021174200698204,-0.8775557020297782,-0.9021128382265711,0.0,0.0,1
0,0,0,-0.2804751015961835,0.6520936316852306,-0.28919070189460894,-0.8863802718022917,-0.8889234576691851,0.0,0.0,1
0,0,0,-1.1007590670684375,-0.754274528974181,0.2187376584700787,-0.8996171264610623,-0.8229765548822552,0.0,0.0,1
1,0,0,0.8132368523668217,-1.0221541786235928,2.388977016391926,-0.8488758502691087,-0.5328101826197631,0.0,0.0,0
0,0,0,-0.2804751015961835,-1.3570037406853575,-0.38154131287000675,-0.3899982220983975,1.2741349537421187,0.2422674806938143,0.0,0
0,0,1,-0.2804751015961835,-0.6873046165618281,-0.38154131287000675,-0.5267790535723594,-0.15031814645556912,0.0,0.0,0
1,0,0,0.5398088638760704,-0.28548514208771053,-0.38154131287000675,-0.25101124818130716,0.37725707583987084,-0.9748284251419637,0.0,0
0,0,0,-1.3741870555591889,-0.21851522967535758,-0.3353660073823079,-0.7385687281126878,-0.6778933687510091,0.0,0.0,1
0,1,0,-0.2804751015961835,1.053913106159348,-0.38154131287000675,3.142035829350201,0.8784535370205386,-0.12959226174564512,1.1448709431262094,0
0,0,1,-2.7413269980129455,1.5896724054581717,4.28216454138758,-0.908441696233576,-0.9284915993413431,0.0,0.0,1
0,0,0,-0.8273310785776862,1.6566423178705245,-0.19684009091921123,-0.8863802718022917,-0.9153022187839571,0.0,0.0,1
0,0,0,0.2663808753853191,-0.21851522967535758,-0.012138868968415694,-0.8797618444729064,-0.8229765548822552,0.0,0.0,1
1,0,0,-0.007047113105432196,0.7190635440975834,-0.38154131287000675,1.7389292355205266,0.6410446869875909,-0.44465611000218774,0.5532695419165342,0
1,0,0,0.8132368523668217,0.11633433238640709,-0.38154131287000675,2.151477872385541,1.1422411481682586,0.13299225196153705,0.7661549885053259,0
0,0,1,-0.5539030900869348,0.18330424479876,-0.38154131287000675,-0.7165073036814036,-0.8229765548822552,0.0,0.0,1
0,0,0,0.2663808753853191,-1.0891240910359457,0.12638704749468097,-0.8797618444729064,-0.7702190326527111,0.0,0.0,1
0,0,1,-2.194471021031443,-0.5533647917371223,-0.3353660073823079,-0.7275380158970457,-0.8361659354396411,0.0,0.0,1
1,0,0,0.2663808753853191,0.25027415721111296,-0.38154131287000675,-0.4473579256197364,-0.2822119520294291,0.0,0.0,0
0,0,0,-1.1007590670684375,1.187852930984054,1.0498931572486585,-0.8996171264610623,-0.9153022187839571,0.0,0.0,1
0,0,1,-1.1007590670684375,1.254822843396407,-0.38154131287000675,-0.1473225533542714,-0.17669690757034115,0.0,0.0,0
0,1,0,-0.007047113105432196,0.8530033689222893,-0.38154131287000675,-0.20026997198935345,-0.031613721439095195,0.0,0.0,0
1,0,0,-1.1007590670684375,1.053913106159348,-0.3353660073823079,0.6954238599207847,-0.7570296520953251,0.0,-0.3632337489230952,1
0,0,1,-0.2804751015961835,0.5851237192728777,-0.24301539640691014,-0.39882279187091113,-0.8493553159970272,0.0,0.0,1
1,0,0,1.0866648408575732,-0.4194249669124164,-0.38154131287000675,0.196835667773762,0.8125066342336087,-0.20763119960098433,-1.6253860720979159,0
0,0,1,-1.9210430325406915,1.053913106159348,1.3731202956625506,-0.8974109840179338,-0.9284915993413431,0.0,0.0,1
0,0,0,-0.2804751015961835,0.45118389444817175,1.7886980450518406,-0.8863802718022917,-0.8757340771117991,0.0,0.0,1
1,0,0,0.8132368523668217,-0.28548514208771053,-0.28919070189460894,-0.6282616059562668,-0.7965977937674831,0.0,0.0,1
0,1,0,0.8132368523668217,-0.017605492438298787,-0.38154131287000675,1.6043545464896933,1.3400818565290487,0.2927306990590641,0.4727215239774731,0
0,1,0,0.2663808753853191,1.3217927558087599,-0.38154131287000675,3.3538255038905294,0.8125066342336087,-0.20763119960098433,1.2101016357776364,0
0,0,1,-0.8273310785776862,1.7236122302828776,-0.38154131287000675,-0.6966520216932477,-0.8625446965544131,0.0,0.0,1
0,1,0,-0.007047113105432196,0.45118389444817175,-0.38154131287000675,0.009313560107846367,0.12665884524953683,-2.066258064866276,-4.676283864671235,0
0,0,0,-0.2804751015961835,0.11633433238640709,-0.38154131287000675,0.34464721146336597,0.17941636747908085,-1.7180460989645403,-1.065233960606272,0
0,0,0,-1.9210430325406915,1.7236122302828776,-0.28919070189460894,-0.20688839931873879,-0.8889234576691851,0.0,0.0,1
