month_07,month_08,month_09,Temperature,RH,Rain,DC,FWI,log_skewed_FWI,log_skewed_DC,Classes_not fire
0,1,0,2.7272327718020812,-2.56246216410771,-0.38154131287000675,0.6226211592975469,2.2369597344312964,1.0068477183797362,0.11566627182289674,0
0,1,0,1.0866648408575732,0.5851237192728777,-0.38154131287000675,1.520521133650813,0.6806128286597487,0.16603364998576806,0.7033554650960493,0
0,1,0,2.1803767948205786,-1.4239736530977103,-0.3353660073823079,0.37332706322403536,1.023536723151785,0.42103442361769694,-0.13544515043534044,0
0,0,0,-0.5539030900869348,0.7190635440975834,-0.38154131287000675,-0.21791911153438087,0.00795442023306278,-0.6773635593797533,0.0,0
0,0,0,-0.007047113105432196,-1.0221541786235928,-0.24301539640691014,0.7991125547478205,-0.41410575760328916,0.0,0.26168138116176803,1
0,0,0,1.0866648408575732,-0.4863948793247693,-0.38154131287000675,-0.10761198937795993,0.6542340675449768,0.143436979013162,0.0,0
0,0,1,0.5398088638760704,-1.2230639158606516,-0.38154131287000675,0.33361649924772385,1.3796499982012067,0.6310855883402836,-0.18198181541532446,0
1,0,0,0.2663808753853191,0.9199732813346423,-0.38154131287000675,-0.650323030387551,-0.6383252270788511,0.0,0.0,1
0,0,1,-0.2804751015961835,0.25027415721111296,-0.38154131287000675,-0.513542198913589,-0.3877269964885172,0.0,0.0,0
0,0,0,1.3600928293483243,-1.691853302747122,-0.38154131287000675,0.09314697294672623,1.4983544232176806,0.692324053492632,-0.5223130642401058,0
0,1,0,0.8132368523668217,0.25027415721111296,-0.3353660073823079,1.0726742176957442,0.08709070357737884,-0.532575950516364,0.452777493723234,0
0,0,0,-0.8273310785776862,-0.08457540485065172,0.2187376584700787,-0.8952048415748054,-0.8757340771117991,0.0,0.0,1
1,0,0,0.5398088638760704,-0.4194249669124164,-0.3353660073823079,-0.4605947802785069,-0.24264381035727114,0.0,0.0,0
0,1,0,1.3600928293483243,-0.6873046165618281,-0.38154131287000675,1.1587137729777528,0.9971579620370127,0.4035686189335474,0.5060424664726593,0
0,0,1,-1.1007590670684375,1.6566423178705245,1.650172128588744,-0.8863802718022917,-0.9284915993413431,0.0,0.0,1
1,0,0,1.0866648408575732,-0.821244441386534,-0.38154131287000675,0.5034894673686122,1.3532712370864348,0.6169523138638807,0.003483393303420946,0
0,0,1,-0.5539030900869348,0.25027415721111296,-0.28919070189460894,-0.4760377773804058,-0.8361659354396411,0.0,0.0,1
0,0,0,-1.3741870555591889,-0.28548514208771053,-0.38154131287000675,-0.22894982375002298,0.7729384925614509,0.24132800148844938,0.0,0
0,0,1,-0.007047113105432196,-0.754274528974181,-0.38154131287000675,0.044611839197901106,0.3640676952824849,-0.1461041622259679,-0.6076819597244548,0
0,1,0,0.8132368523668217,0.5181538068605247,-0.012138868968415694,2.9170093001511024,-0.3745376159311311,0.0,1.2287656948593608,1
0,1,0,0.8132368523668217,-1.6248833903347693,-0.38154131287000675,2.195600721248109,2.6194517705954903,1.1376572718290527,0.9916210816548502,0
0,1,0,0.5398088638760704,0.04936441997405415,0.9575425462732606,-0.8466697078259802,-0.8493553159970272,0.0,0.0,1
0,0,0,0.8132368523668217,-0.5533647917371223,-0.3353660073823079,-0.4826562047097911,-0.5196208020623772,0.0,0.0,0
0,0,1,-1.1007590670684375,0.3172440696234659,-0.38154131287000675,-0.703270449022633,-0.8229765548822552,0.0,0.0,1
0,0,0,-0.5539030900869348,0.7190635440975834,1.4654709066379483,-0.8907925566885487,-0.9021128382265711,0.0,0.0,1
1,0,0,-0.2804751015961835,0.18330424479876,-0.38154131287000675,0.8939766798023424,0.0343331813478348,-0.6267356994802199,0.3321605832187328,0
0,0,1,-1.9210430325406915,1.5896724054581717,1.7425227395641416,-0.8974109840179338,-0.9284915993413431,0.0,0.0,1
0,1,0,0.8132368523668217,0.04936441997405415,-0.38154131287000675,0.8145555518497192,0.4168252175120287,-0.08683842738769762,0.273498625116227,0
0,0,0,0.5398088638760704,0.5181538068605247,-0.38154131287000675,-0.49809920181169,-0.044803101996481146,0.0,0.0,0
1,0,0,0.2663808753853191,0.9199732813346423,-0.38154131287000675,1.5359641307527123,0.5619084036432749,0.06006767017662483,0.7109694810245953,0
1,0,0,-0.5539030900869348,1.187852930984054,-0.19684009091921123,-0.687827451920734,-0.8625446965544131,0.0,0.0,1
0,0,1,-1.6476150440499402,1.187852930984054,0.4496141859085731,-0.892998699131677,-0.9153022187839571,0.0,0.0,1
0,0,1,-0.2804751015961835,-0.017605492438298787,-0.38154131287000675,-0.6723844548188351,-0.5064314215049911,0.0,0.0,0
0,1,0,2.1803767948205786,-2.0936727772212396,-0.38154131287000675,-0.04142771608410736,1.9204146010540328,0.883938848244129,0.0,0
0,0,0,-0.007047113105432196,-0.15154531726300466,-0.28919070189460894,-0.6745905972619636,-0.8097871743248691,0.0,0.0,1
0,0,0,-0.5539030900869348,-0.6873046165618281,0.5419647968839708,-0.8907925566885487,-0.8097871743248691,0.0,0.0,1
1,0,0,0.2663808753853191,-0.3524550545000634,-0.38154131287000675,-0.23336210863627974,0.2585526508233968,-0.27634306820130394,0.0,0
0,1,0,-0.5539030900869348,-0.21851522967535758,-0.38154131287000675,2.647859922089435,1.6302482287915405,0.7562385122699039,1.1467228321348228,0
0,0,1,-2.194471021031443,0.11633433238640709,-0.28919070189460894,-0.6988581641363761,-0.8625446965544131,0.0,0.0,1
0,0,0,-0.2804751015961835,0.18330424479876,-0.38154131287000675,0.13506367936616615,-0.1898862881277272,0.0,-0.4540300026509924,0
0,0,0,-0.5539030900869348,1.053913106159348,-0.38154131287000675,-0.36573065522398485,-0.6383252270788511,0.0,0.0,0
1,0,0,0.2663808753853191,-0.9551842662112399,-0.38154131287000675,-0.6701783123757067,-0.08437124366863911,0.0,0.0,0
0,0,1,-1.9210430325406915,0.9199732813346423,2.9430806822443127,-0.8974109840179338,-0.9153022187839571,0.0,0.0,1
0,1,0,0.5398088638760704,-1.4909435655100634,-0.38154131287000675,2.4118026806746946,3.1734057540057026,1.3011192301088774,1.0687723672812592,0
0,0,1,-1.1007590670684375,0.8530033689222893,-0.38154131287000675,-0.5267790535723594,-0.5987570854066931,0.0,0.0,0
0,1,0,1.906948806329827,-1.959732952396534,-0.38154131287000675,-0.3546999430083428,1.6434376093489267,0.7624108997271845,0.0,0
0,1,0,1.0866648408575732,-0.4863948793247693,-0.38154131287000675,2.2750218492007326,1.7621420343654006,0.8163121672192656,1.0206586207532509,0
0,0,1,0.5398088638760704,0.5851237192728777,2.6198535438304207,-0.8621127049278792,-0.8757340771117991,0.0,0.0,1
0,0,0,-1.3741870555591889,1.4557325806334658,0.1725623529823798,-0.687827451920734,-0.9021128382265711,0.0,0.0,1
0,0,0,-0.5539030900869348,1.7905821426952304,-0.10448947994381348,-0.8907925566885487,-0.9284915993413431,0.0,0.0,1
1,0,0,-0.007047113105432196,0.04936441997405415,-0.38154131287000675,-0.24659896329505027,-0.031613721439095195,0.0,0.0,0
0,1,0,0.8132368523668217,-0.9551842662112399,-0.38154131287000675,3.79946627740247,3.054701328989229,1.2682710453767796,1.4584908934614922,0
1,0,0,-1.1007590670684375,0.9199732813346423,-0.38154131287000675,-0.5003053442548184,-0.8757340771117991,0.0,0.0,1
1,0,0,0.2663808753853191,0.04936441997405415,0.12638704749468097,0.18580495555811988,-0.5987570854066931,0.0,-0.3771620130270768,1
0,0,1,1.0866648408575732,-1.959732952396534,-0.3353660073823079,0.6535071535013446,1.1026730064961008,0.47167286435736827,0.1428070001740755,0
0,1,0,0.8132368523668217,-1.0891240910359457,-0.24301539640691014,0.13285753692303787,-0.20307566868511315,0.0,-0.4575099423209765,0
0,1,0,1.3600928293483243,-0.6203347041494752,-0.38154131287000675,1.7499599477361687,1.458786281545523,0.6723250373221761,0.8109124150517417,0
1,0,0,-1.1007590670684375,1.1208830185717011,-0.3353660073823079,0.6998361448070416,-0.5591889437345352,0.0,0.18218500147656966,1
0,0,1,-0.2804751015961835,0.6520936316852306,-0.38154131287000675,-0.5069237715842038,-0.41410575760328916,0.0,0.0,0
1,0,0,0.2663808753853191,0.45118389444817175,-0.058314174456114615,-0.8577004200416223,-0.8625446965544131,0.0,0.0,1
0,0,1,-1.6476150440499402,1.254822843396407,2.296626405416528,-0.892998699131677,-0.9153022187839571,0.0,0.0,1
0,0,0,-0.007047113105432196,0.5851237192728777,-0.058314174456114615,-0.8819679869160351,-0.9021128382265711,0.0,0.0,1
0,1,0,0.8132368523668217,-1.8927630399841808,-0.28919070189460894,-0.0679014254016483,0.4563933591841868,-0.044585986976876595,0.0,0
0,0,0,0.2663808753853191,-0.5533647917371223,-0.38154131287000675,-0.3899982220983975,0.02114380079044885,-0.651729266117581,0.0,0
0,0,0,-0.2804751015961835,0.3172440696234659,-0.3353660073823079,-0.19144540221683978,-0.6251358465214651,0.0,0.0,1
0,0,0,-1.1007590670684375,1.1208830185717011,-0.38154131287000675,-0.04142771608410736,-0.8097871743248691,0.0,0.0,1
1,0,0,0.2663808753853191,0.5181538068605247,-0.38154131287000675,0.5145201795842543,0.2321738897086249,-0.3117372389856124,0.014415771248305264,0
1,0,0,-0.2804751015961835,0.5851237192728777,-0.38154131287000675,1.1212093514445696,1.221377431512575,0.5431248026050455,0.48317238397926976,0
1,0,0,0.5398088638760704,-0.28548514208771053,-0.38154131287000675,0.28508136549889873,0.7861278731188368,0.2516360556457083,-0.24196791625398312,0
0,0,1,-0.5539030900869348,0.9869431937469952,0.4496141859085731,-0.8775557020297782,-0.8889234576691851,0.0,0.0,1
0,0,1,-0.8273310785776862,0.7860334565099364,0.12638704749468097,-0.8819679869160351,-0.8889234576691851,0.0,0.0,1
1,0,0,0.2663808753853191,1.053913106159348,-0.38154131287000675,-0.6547353152738078,-0.7042721298657811,0.0,0.0,1
0,1,0,1.0866648408575732,-0.08457540485065172,-0.24301539640691014,0.9314811013355256,-0.3745376159311311,0.0,0.3587096434678555,0
0,0,1,-0.007047113105432196,-1.0221541786235928,-0.058314174456114615,-0.8687311322572644,-0.8097871743248691,0.0,0.0,1
0,0,1,-0.007047113105432196,-0.5533647917371223,-0.15066478543151235,-0.39220436454152596,-0.8361659354396411,0.0,0.0,1
0,0,1,-0.8273310785776862,0.7190635440975834,-0.3353660073823079,-0.7165073036814036,-0.8625446965544131,0.0,0.0,1
0,1,0,0.5398088638760704,0.11633433238640709,-0.38154131287000675,2.7162503378264167,1.8280889371523306,0.8450477323835943,1.1682161896511738,0
0,0,1,0.2663808753853191,0.11633433238640709,-0.38154131287000675,1.2822577497929442,0.8784535370205386,0.32096224545160407,0.577880959325936,0
0,1,0,1.3600928293483243,-1.691853302747122,-0.38154131287000675,0.8520599733829023,2.540315487251175,1.1119612887345378,0.301629335647963,0
0,1,0,0.8132368523668217,0.04936441997405415,-0.38154131287000675,0.6358580139563174,0.6674234481023628,0.15479913933396397,0.12738832477283485,0
0,0,0,-0.2804751015961835,0.3172440696234659,-0.38154131287000675,-0.5731080448780563,-0.5987570854066931,0.0,0.0,0
1,0,0,0.8132368523668217,0.11633433238640709,-0.28919070189460894,-0.17159012022868406,-0.5064314215049911,0.0,0.0,1
1,0,0,0.5398088638760704,-0.08457540485065172,-0.10448947994381348,-0.5576650477761573,-0.8229765548822552,0.0,0.0,1
0,1,0,1.3600928293483243,-1.4909435655100634,-0.38154131287000675,0.16153738868370726,1.1422411481682586,0.49606186271244407,-0.41318877596057646,0
1,0,0,1.906948806329827,-1.1560940034482987,-0.10448947994381348,-0.8334328531672097,-0.3085907131442011,0.0,0.0,0
0,0,1,0.8132368523668217,-0.4194249669124164,-0.38154131287000675,1.4874289970038868,1.0762942453813287,0.45507667793084206,0.6868418421302862,0
1,0,0,-0.2804751015961835,1.3887626682211127,-0.38154131287000675,-0.33263851857705856,0.0343331813478348,-0.6267356994802199,0.0,0
0,1,0,0.8132368523668217,-0.4863948793247693,-0.38154131287000675,0.4152437696434754,0.6014765453154327,0.09665159362949738,-0.08856483427786417,0
0,0,0,-0.5539030900869348,-1.4239736530977103,-0.38154131287000675,-0.566489617548671,0.3904464563972568,-0.1160323056320178,0.0,0
0,1,0,0.2663808753853191,-1.691853302747122,-0.38154131287000675,2.6257984976581508,3.067890709546615,1.2719745835161815,1.1396897697994892,0
1,0,0,-0.8273310785776862,1.6566423178705245,-0.38154131287000675,-0.4385333558472227,-0.5064314215049911,0.0,0.0,1
0,0,0,-0.8273310785776862,-0.3524550545000634,-0.38154131287000675,-0.8952048415748054,-0.8625446965544131,0.0,0.0,1
0,1,0,1.0866648408575732,-0.5533647917371223,-0.38154131287000675,1.3837403021768515,1.1949986703978028,0.5276819564060309,0.6332593227976596,0
0,1,0,1.0866648408575732,-0.5533647917371223,-0.38154131287000675,2.8486188844141216,2.5139367261364027,1.1032471066648974,1.2085479875197518,0
0,1,0,-0.007047113105432196,-0.15154531726300466,-0.24301539640691014,-0.025984718982208367,-0.5855677048493072,0.0,0.0,1
0,0,1,-0.8273310785776862,-1.4239736530977103,-0.3353660073823079,0.8344108338378751,-0.1898862881277272,0.0,0.28848987147268695,0
1,0,0,0.5398088638760704,-0.21851522967535758,-0.38154131287000675,-0.021572434095951467,0.5091508814137309,0.009109265785529886,0.0,0
1,0,0,-0.8273310785776862,0.3842139820358188,0.08021174200698204,-0.8731434171435213,-0.8757340771117991,0.0,0.0,1
0,0,1,-2.194471021031443,1.3217927558087599,-0.19684009091921123,-0.9018232689041907,-0.9284915993413431,0.0,0.0,1
0,0,0,-0.5539030900869348,1.053913106159348,-0.15066478543151235,-0.8907925566885487,-0.8757340771117991,0.0,0.0,1
0,1,0,0.8132368523668217,-0.754274528974181,-0.24301539640691014,0.5939413075368772,-0.3745376159311311,0.0,0.08978705314276277,1
0,0,0,-0.2804751015961835,1.053913106159348,-0.24301539640691014,-0.8863802718022917,-0.9021128382265711,0.0,0.0,1
1,0,0,0.5398088638760704,-0.4194249669124164,0.9575425462732606,-0.8532881351553655,-0.8229765548822552,0.0,0.0,1
0,0,0,-0.2804751015961835,-0.4863948793247693,-0.3353660073823079,-0.7098888763520182,-0.7438402715379391,0.0,0.0,1
1,0,0,-0.007047113105432196,-0.9551842662112399,-0.38154131287000675,0.9248626740061401,2.4216110622347005,1.0721351977731666,0.3540754399583138,0
1,0,0,-0.007047113105432196,0.3842139820358188,0.2649129639577775,-0.8599065624847508,-0.8493553159970272,0.0,0.0,1
0,0,1,-0.007047113105432196,-0.8882143537988869,-0.38154131287000675,-0.33263851857705856,0.08709070357737884,-0.532575950516364,0.0,0
1,0,0,-0.007047113105432196,1.254822843396407,-0.38154131287000675,-0.12967341380924413,0.08709070357737884,-0.532575950516364,0.0,0
1,0,0,-0.2804751015961835,0.3842139820358188,-0.38154131287000675,-0.11202427426421668,-0.13712876589818315,0.0,0.0,0
0,0,1,-1.6476150440499402,-0.8882143537988869,0.5419647968839708,-0.44294564073347953,-0.8757340771117991,0.0,0.0,1
1,0,0,1.6335208178390757,-1.2900338282730046,-0.15066478543151235,-0.281897242385105,-0.24264381035727114,0.0,0.0,0
0,0,1,-0.2804751015961835,-0.821244441386534,-0.10448947994381348,-0.14952869579739986,-0.5591889437345352,0.0,0.0,1
1,0,0,1.0866648408575732,-0.9551842662112399,-0.38154131287000675,1.3307928835417693,1.0894836259387148,0.46340919992447777,0.6047491427140739,0
0,0,0,-0.007047113105432196,-0.4863948793247693,-0.38154131287000675,0.8895643949160855,0.9048322981353109,0.33991793490386113,0.3289903130748182,0
1,0,0,1.3600928293483243,-0.4863948793247693,-0.38154131287000675,0.4196560545297323,0.9839685814796267,0.39471997301138356,-0.08375553261182489,0
0,1,0,0.8132368523668217,0.04936441997405415,-0.24301539640691014,-0.8422574229397234,-0.8229765548822552,0.0,0.0,1
0,0,0,1.0866648408575732,-0.017605492438298787,-0.38154131287000675,-0.3017525243732607,0.3244995536103268,-0.19297867838914695,0.0,0
0,0,1,-2.7413269980129455,0.9199732813346423,3.4510090426090008,-0.908441696233576,-0.9153022187839571,0.0,0.0,1
0,0,1,-1.9210430325406915,1.053913106159348,0.2649129639577775,-0.8974109840179338,-0.9153022187839571,0.0,0.0,1
0,0,0,-1.6476150440499402,1.3217927558087599,5.667423706018546,-0.9062355537904475,-0.9153022187839571,0.0,0.0,1
0,1,0,0.8132368523668217,0.3842139820358188,-0.38154131287000675,1.8183503634731497,1.2873243342995049,0.5807197162390093,0.8408558825350175,0
0,1,0,2.1803767948205786,-1.8927630399841808,-0.38154131287000675,-0.5907571844230837,0.8520747759057667,0.3016402837139707,0.0,0
0,0,1,0.2663808753853191,-2.4285223392830044,-0.38154131287000675,0.2431646590794588,1.6170588482341548,0.7500277897040935,-0.296837644982024,0
0,1,0,1.0866648408575732,-1.1560940034482987,-0.38154131287000675,-0.8378451380534666,-0.8097871743248691,0.0,0.0,1
0,1,0,1.906948806329827,-2.763371901344769,-0.19684009091921123,-0.1473225533542714,1.5511119454472249,0.7183820585111573,0.0,0
1,0,0,1.906948806329827,0.11633433238640709,0.1725623529823798,-0.7120950187951467,-0.8361659354396411,0.0,0.0,1
1,0,0,0.2663808753853191,0.18330424479876,-0.3353660073823079,0.30714278993018296,-0.40091637704590316,0.0,-0.2142546871693069,0
0,0,0,-1.3741870555591889,1.1208830185717011,-0.058314174456114615,-0.9018232689041907,-0.8889234576691851,0.0,0.0,1
0,0,1,-1.3741870555591889,1.6566423178705245,-0.15066478543151235,-0.8885864142454203,-0.9021128382265711,0.0,0.0,1
0,1,0,-0.5539030900869348,-0.5533647917371223,1.0498931572486585,-0.8621127049278792,-0.8229765548822552,0.0,0.0,1
0,1,0,-1.1007590670684375,1.187852930984054,7.375910009063405,-0.870937274700393,-0.8889234576691851,0.0,0.0,1
0,0,0,-1.3741870555591889,0.9869431937469952,-0.38154131287000675,-0.7495994403283299,-0.8625446965544131,0.0,0.0,1
0,0,1,-0.5539030900869348,0.9869431937469952,0.08021174200698204,-0.8775557020297782,-0.9021128382265711,0.0,0.0,1
0,0,0,-0.2804751015961835,0.6520936316852306,-0.28919070189460894,-0.8863802718022917,-0.8889234576691851,0.0,0.0,1
0,0,0,-1.1007590670684375,-0.754274528974181,0.2187376584700787,-0.8996171264610623,-0.8229765548822552,0.0,0.0,1
1,0,0,0.8132368523668217,-1.0221541786235928,2.388977016391926,-0.8488758502691087,-0.5328101826197631,0.0,0.0,0
0,0,0,-0.2804751015961835,-1.3570037406853575,-0.38154131287000675,-0.3899982220983975,1.2741349537421187,0.5733129541293279,0.0,0
0,0,1,-0.2804751015961835,-0.6873046165618281,-0.38154131287000675,-0.5267790535723594,-0.15031814645556912,0.0,0.0,0
1,0,0,0.5398088638760704,-0.28548514208771053,-0.38154131287000675,-0.25101124818130716,0.37725707583987084,-0.13095519861817498,0.0,0
0,0,0,-1.3741870555591889,-0.21851522967535758,-0.3353660073823079,-0.7385687281126878,-0.6778933687510091,0.0,0.0,1
0,1,0,-0.2804751015961835,1.053913106159348,-0.38154131287000675,3.142035829350201,0.8784535370205386,0.32096224545160407,1.2925428190797053,0
0,0,1,-2.7413269980129455,1.5896724054581717,4.28216454138758,-0.908441696233576,-0.9284915993413431,0.0,0.0,1
0,0,0,-0.8273310785776862,1.6566423178705245,-0.19684009091921123,-0.8863802718022917,-0.9153022187839571,0.0,0.0,1
0,0,0,0.2663808753853191,-0.21851522967535758,-0.012138868968415694,-0.8797618444729064,-0.8229765548822552,0.0,0.0,1
1,0,0,-0.007047113105432196,0.7190635440975834,-0.38154131287000675,1.7389292355205266,0.6410446869875909,0.13194423486989135,0.8059977317221261,0
1,0,0,0.8132368523668217,0.11633433238640709,-0.38154131287000675,2.151477872385541,1.1422411481682586,0.49606186271244407,0.9751171722407989,0
0,0,1,-0.5539030900869348,0.18330424479876,-0.38154131287000675,-0.7165073036814036,-0.8229765548822552,0.0,0.0,1
0,0,0,0.2663808753853191,-1.0891240910359457,0.12638704749468097,-0.8797618444729064,-0.7702190326527111,0.0,0.0,1
0,0,1,-2.194471021031443,-0.5533647917371223,-0.3353660073823079,-0.7275380158970457,-0.8361659354396411,0.0,0.0,1
1,0,0,0.2663808753853191,0.25027415721111296,-0.38154131287000675,-0.4473579256197364,-0.2822119520294291,0.0,0.0,0
0,0,0,-1.1007590670684375,1.187852930984054,1.0498931572486585,-0.8996171264610623,-0.9153022187839571,0.0,0.0,1
0,0,1,-1.1007590670684375,1.254822843396407,-0.38154131287000675,-0.1473225533542714,-0.17669690757034115,0.0,0.0,0
0,1,0,-0.007047113105432196,0.8530033689222893,-0.38154131287000675,-0.20026997198935345,-0.031613721439095195,0.0,0.0,0
1,0,0,-1.1007590670684375,1.053913106159348,-0.3353660073823079,0.6954238599207847,-0.7570296520953251,0.0,0.17850081698863285,1
0,0,1,-0.2804751015961835,0.5851237192728777,-0.24301539640691014,-0.39882279187091113,-0.8493553159970272,0.0,0.0,1
1,0,0,1.0866648408575732,-0.4194249669124164,-0.38154131287000675,0.196835667773762,0.8125066342336087,0.2719387701250451,-0.361205666789262,0
0,0,1,-1.9210430325406915,1.053913106159348,1.3731202956625506,-0.8974109840179338,-0.9284915993413431,0.0,0.0,1
0,0,0,-0.2804751015961835,0.45118389444817175,1.7886980450518406,-0.8863802718022917,-0.8757340771117991,0.0,0.0,1
1,0,0,0.8132368523668217,-0.28548514208771053,-0.28919070189460894,-0.6282616059562668,-0.7965977937674831,0.0,0.0,1
0,1,0,0.8132368523668217,-0.017605492438298787,-0.38154131287000675,1.6043545464896933,1.3400818565290487,0.6098100578754143,0.7440087913681498,0
0,1,0,0.2663808753853191,1.3217927558087599,-0.38154131287000675,3.3538255038905294,0.8125066342336087,0.2719387701250451,1.3490662923430083,0
0,0,1,-0.8273310785776862,1.7236122302828776,-0.38154131287000675,-0.6966520216932477,-0.8625446965544131,0.0,0.0,1
0,1,0,-0.007047113105432196,0.45118389444817175,-0.38154131287000675,0.009313560107846367,0.12665884524953683,-0.4673529928889216,-0.6746914204551543,0
0,0,0,-0.2804751015961835,0.11633433238640709,-0.38154131287000675,0.34464721146336597,0.17941636747908085,-0.38652113246682673,-0.16883624002965167,0
0,0,0,-1.9210430325406915,1.7236122302828776,-0.28919070189460894,-0.20688839931873879,-0.8889234576691851,0.0,0.0,1
